what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1318074457025
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1318074457051
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1318074457063
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1318074457092
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1318074457114
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1318074457116
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1318074457132
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1318074457145
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1318074457157
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1318074457184
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1318074457467
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1318074457494
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1318074457515
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1318074457517
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1318074457517
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1318074457532
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1318074457621
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1318074457638
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1318074457670
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1318074457693
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1318074457714
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1318074457717
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1318074457732
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1318074457760
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1318074457771
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1318074457782
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1318074457783
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1318074457800
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1318074457801
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1318074457817
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1318074457818
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1318074457839
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1318074457840
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1318074457842
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1318074457843
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1318074457844
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1318074457846
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1318074457846
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1318074457854
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1318074457855
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1318074457856
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1318074457857
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1318074457858
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1318074457859
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1318074457859
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1318074457882
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1318074457883
os,sysinfo,,,"win32",1318074457888
arch,sysinfo,,,"x86_64",1318074457888
ws,sysinfo,,,"win32",1318074457888
locale,sysinfo,,,"en_GB",1318074457888
processors,sysinfo,,,"8",1318074457888
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1318074457888
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1318074457888
java.specification.name,sysinfo,,,"Java Platform API Specification",1318074457888
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318074457888
java.specification.version,sysinfo,,,"1.6",1318074457888
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1318074457888
java.version,sysinfo,,,"1.6.0_14",1318074457888
java.vm.info,sysinfo,,,"mixed mode",1318074457888
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1318074457888
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318074457888
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318074457888
java.vm.specification.version,sysinfo,,,"1.0",1318074457888
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1318074457888
java.vm.version,sysinfo,,,"14.0-b16",1318074457888
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318074458093
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1318074461325
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1318074461379
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1318074461613
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1318074461631
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1318074463558
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1318074468906
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1318074475009
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1318074477100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318074495010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318074504805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318074506183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318074925573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075232568
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1318075234694
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1318075234763
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1318075235184
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1318075235737
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1318075235951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075237129
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1318075237206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318075237206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075250872
error,log,,,"Failed to load properties file for project 'hackathon_map_enviroment'",1318075285401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075285533
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1318075292407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075292727
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1318075292764
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1318075292835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075293863
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1318075297045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075300337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075305942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075306015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075308387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075308605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075309951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075309974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075311088
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318075311155
error,log,,,"Unable to create editor ID org.eclipse.jdt.ui.CompilationUnitEditor: The file does not exist.",1318075314373
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075314392
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075314395
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075314506
closed,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318075314506
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075317857
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075317857
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075321878
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1318075322120
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1318075322214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075322255
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1318075332339
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1318075334644
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1318075334686
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1318075334716
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1318075334844
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1318075334845
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1318075334949
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1318075334953
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1318075335296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318075335476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075342566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075343703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318075356041
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1318075357669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075357865
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318075359595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075361405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075361602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075362729
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1318075363565
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075366493
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1318075370927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075376580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075383936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075386845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075430292
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075432634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075434550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075441628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075448459
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075452960
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075456132
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075456252
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075460241
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075463593
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075463687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075469783
started,bundle,org.eclipse.draw2d,3.7.1.v20110830-1143,"org.eclipse.draw2d",1318075475352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075572443
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075574862
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318075576643
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318075576725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075581705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075584198
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1318075588936
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1318075588968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318075589808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075591306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075599405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318075600467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075601271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075615239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318075619158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075621256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075622172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075647560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075648237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075649315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075651941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075653867
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075654618
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075655384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075659066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075662291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318075666188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318075668406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075669132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075681397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318075684197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075685809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075686292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075697461
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075700824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075703736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075716531
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075718316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318075720629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075721763
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075724531
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1318075729303
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075731724
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075735187
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1318075736888
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075740375
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075743231
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075745008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075748703
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1318075750961
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075752568
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1318075755297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075755580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075755899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075765793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075842414
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075848401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318075851997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075854066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075855144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075863978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075865367
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1318075865379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075865902
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318075865936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075867224
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1318075869858
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075871163
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1318075880287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075883212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075917192
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318075920649
error,log,,,"main.xml: Failed to find style 'mapViewStyle' in current theme",1318075923308
error,log,,,"main.xml: Failed to find style 'mapViewStyle' in current theme",1318075923312
error,log,,,"main.xml: Failed to find style 'mapViewStyle' in current theme",1318075923316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075929638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075930355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075938375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075939380
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318075941599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318075947895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076091669
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1318076323750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076330537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076337284
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318076339777
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318076339969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076350931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076352221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076360861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076375044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318076379985
