what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318069291894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069309319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069547497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069576928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069577933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069578914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069799712
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318069801583
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1318069804340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069810000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069815718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1318069815730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069826341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069836462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1318069836473
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318069851665
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1318069851949
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1318069851984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318069852034
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318069855118
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318069855368
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318069855494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069869241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069877337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069880546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069939188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318069950409
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1318069950681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069963944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069966820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318069967911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318069970828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069975317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069977444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318069979895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070021574
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1318070026123
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1318070026192
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1318070026227
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1318070026392
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1318070026424
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1318070026543
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1318070026555
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1318070027023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318070029522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318070037739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318070046092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070047314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070050250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070057157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070059826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070060591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070062056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070067407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070071393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070076959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070080443
executed,command,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt.refactoring.convert",1318070080454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070087329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070102276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1318070102294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070104418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070208620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070215721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070229371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070231115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070232169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070233360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070239474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070240700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070333937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070335793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070342095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070344528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070369776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070371613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070483435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318070484516
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318071080186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071112726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318071119995
error,log,,,"Unable to execute dex: wrapper was not properly loaded first",1318071120205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071132250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071148468
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1318071153442
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1318071153598
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1318071153621
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1318071153744
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1318071154204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071154489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071155785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071155898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071157408
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071157952
error,log,,,"Unable to execute dex: wrapper was not properly loaded first",1318071158219
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1318071158690
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1318071181312
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1318071181314
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1318071181315
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1318071181316
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1318071181320
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1318071181321
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1318071181322
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1318071181323
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1318071181324
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1318071181326
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1318071181327
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1318071181328
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1318071181329
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1318071181330
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1318071181331
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1318071181331
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1318071181332
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1318071181333
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1318071181334
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1318071181336
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1318071181337
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1318071181337
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1318071181338
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1318071181339
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1318071181340
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1318071181340
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1318071181341
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1318071181342
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1318071181343
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1318071181344
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1318071181345
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1318071181346
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1318071181346
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1318071181347
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1318071181347
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1318071181348
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1318071181349
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1318071181349
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1318071181350
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1318071181351
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1318071181354
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1318071181355
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1318071181356
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1318071181357
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1318071181358
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1318071181360
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1318071181361
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1318071181362
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1318071181362
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1318071181363
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1318071181364
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1318071181364
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1318071181366
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1318071181367
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1318071181369
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1318071181370
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1318071181371
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1318071181371
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1318071181372
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1318071181373
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1318071181374
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1318071181375
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1318071181376
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1318071181377
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1318071181378
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1318071181381
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1318071181382
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1318071181383
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1318071181383
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1318071181385
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1318071181386
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1318071181387
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1318071181388
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1318071181388
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1318071181389
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1318071181392
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1318071181393
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1318071181394
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1318071181395
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1318071181396
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1318071181398
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1318071181399
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1318071181400
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1318071181401
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1318071181402
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1318071181403
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1318071181404
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1318071181404
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1318071181405
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1318071181405
os,sysinfo,,,"win32",1318071181410
arch,sysinfo,,,"x86_64",1318071181410
ws,sysinfo,,,"win32",1318071181410
locale,sysinfo,,,"en_GB",1318071181410
processors,sysinfo,,,"8",1318071181410
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1318071181410
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1318071181410
java.specification.name,sysinfo,,,"Java Platform API Specification",1318071181410
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318071181410
java.specification.version,sysinfo,,,"1.6",1318071181410
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1318071181410
java.version,sysinfo,,,"1.6.0_14",1318071181410
java.vm.info,sysinfo,,,"mixed mode",1318071181410
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1318071181410
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318071181410
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318071181410
java.vm.specification.version,sysinfo,,,"1.0",1318071181410
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1318071181410
java.vm.version,sysinfo,,,"14.0-b16",1318071181410
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1318071181423
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1318071181427
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1318071184442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071192542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071242571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071243707
error,log,,,"Failed to load properties file for project 'enviroment_map'",1318071285432
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1318071285581
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1318071285582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318071285711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1318071285736
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318071288072
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318071298272
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318071298410
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1318071302084
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1318071302271
