what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318078970860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318078972320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318078975302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318078976141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318078978385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318078983273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318078990286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318078991889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318078997743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079040861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318079044417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079045356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079046620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079047701
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318079051968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079054172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079054393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079061054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318079065313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318079066890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079067766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079069520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079189226
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318079193502
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318079195367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079197464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079199252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079203769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079204810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079310632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079318125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079319953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079324476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079331161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079337856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079339614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079343834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079344730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079345458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079349187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079350777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079352451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079353286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079354234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079357406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079359050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079360056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079362150
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318079365164
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318079366526
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1318079367003
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318079369901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079371027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079371231
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318079375693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079377891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079381080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079383432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079385213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079388256
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079391675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079392526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079393845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079397504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079399492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079401207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079402153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079403796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079405677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079407017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079409494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079410835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079412044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079412811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079415645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079422322
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318079426580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079433189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079433870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079435738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079504554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079505792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079696737
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318079699049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079699460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079700365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079702400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079703208
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318079704974
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318079709404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318079713084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079714358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079716650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079718670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079756703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079760776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079784307
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318079787390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079792132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079836324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079838608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079843104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079843196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079848064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079848084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079848136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079848155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079850575
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318079852637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079856256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079898460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079900620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079904456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079905890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079909287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079909326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079910478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079911405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079913915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079913959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079915050
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318079916365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079921135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079921528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079922560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079926715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079931204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079934497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079935756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079936758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079944065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079945272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079947233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079948574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079955799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079956458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079958433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079960338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079962908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079966551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318079977571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318079978646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318079979610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080020514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080025396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080038423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318080039668
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318080045751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080046712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080046920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080092262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080092380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080096650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080101085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318080103993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080106220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080107152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318080109067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080110068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080111133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318080118224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318080119592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318080121938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080122381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080123724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080125801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080126553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080129545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080133054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080138090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080148789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318080151929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080153676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080154832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318080156459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080157819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080158940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080163059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080165651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318080168072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318080170406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080179913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080182687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080185261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080256121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080260995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080288274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080291605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080295823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080447020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080681696
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318080690487
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318080693263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080708216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080709454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080711453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080712343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080714144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080738746
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318080753568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080761214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080762799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080765825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080782924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080784835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080799496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318080802400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318080805397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318080806952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318080809878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080812870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080814462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080817166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080820377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080854332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080874803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080876274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080894121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080896542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080897235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080898169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080935438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080938343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080939840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080941355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318080942961
